구명,법정동명,위도,경도,가까운역
영등포구,신길동,37.5073531,126.9078011,신풍
영등포구,신길동,37.5084572,126.9112861,신풍
영등포구,양평1동,37.5269931,126.8900308,영등포구청
영등포구,신길동,37.4984319,126.9079849,신풍
영등포구,양평1동,37.5271994,126.8891469,영등포구청
동작구,신대방동,37.4912461,126.9088675,신대방삼거리
은평구,수색동,37.5822917,126.8958564,디지털미디어시티
광진구,자양동,37.5301036,127.0690793,선릉
은평구,수색동,37.5831193,126.895877,디지털미디어시티
서초구,서초동,37.4948563,127.0205458,교대
서초구,서초동,37.4965614,127.0133197,교대
서초구,서초동,37.4966183,127.0135904,교대
서초구,양재동,37.4824332,127.012683,서초
영등포구,신길동,37.5111844,126.9214394,신길
서초구,잠원동,37.5112533,127.020614,논현
서초구,양재동,37.4705403,127.0251021,교대
서초구,서초동,37.4825275,127.0050895,봉천
서초구,서초동,37.4933217,127.0114387,서울대입구
서초구,서초동,37.5009658,127.0250954,교대
서초구,서초동,37.4966627,127.0257647,교대
서초구,서초동,37.5031541,127.0245779,논현
서초구,방배동,37.4779143,126.9996979,봉천
서초구,서초동,37.487954,127.0320031,교대
서초구,방배동,37.4867107,126.9827186,신용산
서초구,양재동,37.477687,127.0439426,교대
서초구,방배동,37.4792256,127.0000855,봉천
서초구,서초동,37.4943554,127.0170814,교대
서초구,서초동,37.4886638,127.0087513,서초
서초구,서초동,37.4945091,127.0282784,교대
서초구,서초동,37.4941927,127.0092565,서울대입구
서초구,서초동,37.4953354,127.0147747,교대
서초구,양재동,37.4774467,127.0440537,교대
서초구,서초동,37.4946934,127.0137269,교대
서초구,서초동,37.4934107,127.0167827,교대
서초구,서초동,37.4956095,127.0135421,교대
관악구,신림11동,37.4815052,126.9142252,문래
영등포구,대림빌딩,37.50298,126.8993028,신풍
영등포구,문래동5가,37.5165775,126.8881164,홍대입구
관악구,봉천10동,37.48202,126.9494413,낙성대
서초구,반포동,37.4990182,126.9996323,고속터미널
서초구,서초동,37.4857645,127.0290923,교대
서초구,반포동,37.501432,127.0024659,고속터미널
은평구,응암동,37.5929954,126.91762,새절
은평구,응암동,37.5869472,126.9160506,새절
은평구,응암동,37.5880496,126.916315,새절
송파구,천호동,37.5568722,127.1246742,암사
은평구,응암동,37.5867433,126.9206103,새절
은평구,응암동,37.5994641,126.9256321,역촌
은평구,응암동,37.6004545,126.9267766,역촌
은평구,응암동,37.5996981,126.9263954,역촌
은평구,응암동,37.5890063,126.9153951,새절
영등포구,여의도동,37.5347616,126.9151172,상수
서대문구,영천동,37.5707282,126.9613448,서대문
강서구,가양동,37.5636666,126.8509283,발산
강서구,가양동,37.5635468,126.8512569,발산
강서구,가양동,37.5632566,126.8527695,발산
강서구,공항동,37.5639927,126.8141574,마곡
강서구,내발산동,37.5567786,126.8451741,발산
강서구,내발산동,37.557533,126.8445176,발산
강서구,내발산동,37.5573179,126.8374907,발산
관악구,봉천8동,37.4823729,126.9411184,신도림
강서구,내발산동,37.5510467,126.8357834,우장산
강서구,등촌동,37.5604491,126.8556817,발산
강서구,등촌동,37.5663347,126.8410789,발산
강서구,등촌동,37.5595335,126.8572525,발산
강서구,등촌동,37.5591566,126.8575834,발산
영등포구,당산동,37.5326215,126.8971866,영등포구청
영등포구,당산동4가,37.5277895,126.8982907,충정로
영등포구,당산동4가,37.5310183,126.8965118,영등포구청
영등포구,당산제2동,37.5320787,126.905044,충정로
영등포구,당산동5가,37.5322311,126.9046483,충정로
영등포구,당산동5가,37.5319193,126.9011442,충정로
영등포구,당산동5가,37.5338421,126.9009588,충정로
마포구,상암동,37.5613666,126.891306,마포구청
영등포구,당산동5가,37.5348955,126.8994269,충정로
영등포구,당산동5가,37.5294952,126.9029262,충정로
영등포구,당산동6가,37.532723,126.9048661,충정로
서초구,잠원동,37.5120291,127.0055855,반포
중구,명동1가,37.5642235,126.9853494,을지로입구
중구,명동1가,37.5638684,126.9836962,을지로입구
중구,을지로2가,37.5652087,126.9865314,을지로입구
중구,신당동,37.564332,127.0165332,신당
중구,서소문동,37.5622829,126.973334,시청
중구,회현동,37.5556884,126.9754197,서울
중구,을지로4가,37.5662671,126.9963179,을지로3가
중구,명동1가,37.5649823,126.9860924,을지로입구
중구,필동3가,37.5596084,126.9965285,을지로3가
중구,필동2가,37.561143,126.9953747,안국
중구,충무로2가,37.5614945,126.9880911,을지로입구
영등포구,신길동,37.5124535,126.9248691,여의도
영등포구,신길동,37.5126238,126.9239693,신길
영등포구,신길동,37.5143411,126.9261804,여의도
영등포구,신길동,37.5135729,126.9267648,여의도
영등포구,신길동,37.5138034,126.9266747,여의도
영등포구,문래동,37.5172147,126.8837416,홍대입구
영등포구,문래동,37.5202042,126.8888069,아현
영등포구,신길동,37.4996171,126.9083423,신풍
영등포구,신길동,37.5130645,126.9224576,신길
영등포구,신길동,37.5045377,126.920513,보라매
영등포구,신길동,37.5052993,126.9220177,보라매
영등포구,신길동,37.5051836,126.9208494,보라매
영등포구,신길동,37.5087137,126.9066199,신풍
양천구,신월동,37.5218752,126.83474,까치산
양천구,신월동,37.5336317,126.8291153,화곡
영등포구,여의동,37.5169051,126.930261,여의도
마포구,서교동,37.5502669,126.9155593,합정
마포구,공덕동,37.5500232,126.9597827,애오개
마포구,성산동,37.5651205,126.8983275,마포구청
마포구,공덕동,37.5570402,126.9602302,충정로
마포구,공덕동,37.5496532,126.9557581,애오개
은평구, ,37.5814733,126.8970969,디지털미디어시티
은평구,신사동,37.5985724,126.9104404,응암
은평구,신사동,37.5985063,126.9140299,응암
은평구,신사동,37.6017148,126.9104944,응암
광진구,자양동,37.530247,127.0691324,선릉
광진구,광장동,37.5455724,127.1040295,광나루
광진구,구의동,37.5399698,127.0834985,구의
광진구,구의동,37.5382982,127.0837044,구의
광진구,구의동,37.5446631,127.0866173,아차산
광진구,구의동,37.5376195,127.0863893,구의
마포구,도화동,37.5432387,126.9497811,공덕
광진구,구의동,37.5504524,127.0910136,아차산
광진구,구의동,37.5506384,127.0914731,아차산
광진구,구의동,37.5387937,127.0911461,구의
광진구,모진동,37.5451997,127.0798289,어린이대공원
광진구,자양동,37.5382848,127.0773771,구의
광진구,자양동,37.5340863,127.0761989,구의
광진구,자양동,37.5381043,127.0830735,구의
광진구,자양동,37.5315787,127.0839434,구의
광진구,자양동,37.5288436,127.0828893,구의
광진구,자양동,37.5363933,127.0852537,구의
광진구,자양동,37.5364889,127.0844991,구의
광진구,자양동,37.5368189,127.0764697,구의
광진구,자양동,37.5400524,127.0696025,어린이대공원
광진구,자양동,37.5323785,127.0667807,뚝섬
광진구,자양동,37.5367501,127.0617222,뚝섬
광진구,중곡동,37.5641767,127.0805289,중곡
광진구,중곡동,37.5636677,127.0811257,중곡
광진구,중곡동,37.5547764,127.0882078,아차산
광진구,중곡동,37.559095,127.0808638,군자
광진구,중곡동,37.5682534,127.0859093,중곡
광진구,중곡동,37.5684355,127.0828192,중곡
광진구,중곡동,37.5684486,127.0825362,중곡
광진구,중곡동,37.5584903,127.0889857,아차산
광진구,중곡동,37.5556173,127.0886645,아차산
광진구,화양동,37.5416323,127.0664006,어린이대공원
동대문구,답십리동,37.5657656,127.0547687,답십리
동대문구,답십리동,37.5691223,127.0511073,답십리
광진구,중곡동,37.5639464,127.0812835,중곡
영등포구,당산동3가,37.5271933,126.895658,충정로
영등포구,대림동,37.4980756,126.8989146,미아사거리
영등포구,대림동,37.4948206,126.8994677,미아사거리
영등포구,대림동,37.4958415,126.8992028,미아사거리
영등포구,대림동,37.4955589,126.8992821,미아사거리
용산구,이태원동,37.5343681,126.9958342,이태원
영등포구,신길동,37.4993725,126.9098612,신풍
동작구,대방동,37.4996589,126.9243145,보라매
은평구,갈현동,37.6136792,126.9125699,구산
은평구,불광동,37.6226688,126.927577,독바위
은평구,응암동,37.5909904,126.9176932,새절
은평구,대조동,37.6133107,126.9263561,불광
은평구,불광동,37.6095872,126.9323841,신정네거리
은평구,불광동,37.6102939,126.9346147,신정네거리
은평구,녹번동,37.6089964,126.9325275,신정네거리
영등포구,신길동,37.5071203,126.9116276,신풍
영등포구,신길동,37.501637,126.9052651,신풍
은평구,녹번동,37.605555,126.9336709,구파발
은평구,수색동,37.5850604,126.8993211,증산
동작구,대방동,37.5000897,126.9212011,보라매
은평구,녹번동,37.6026987,126.9318053,구파발
은평구,진관동,37.6319723,126.9303611,도림천
은평구,역촌동,37.6033707,126.9114259,응암
은평구,갈현동,37.6248731,126.9186559,연신내
동작구,노량진동,37.51408,126.9448601,상도
동작구,대방동,37.4999288,126.9299207,장승배기
동작구,대방동,37.5117471,126.9317553,장승배기
동작구,대방동,37.504689,126.9227708,보라매
동작구,사당동,37.5092926,126.9323782,장승배기
동작구,노량잔동,37.4839034,126.981562,이수
송파구,가락동,37.4984883,127.1233722,경찰병원
영등포구,여의도동,37.5241198,126.9273411,여의나루
영등포구,여의도동,37.5240363,126.9260584,여의도
영등포구,여의도동,37.5234722,126.9254562,여의도
영등포구,여의도동,37.5255653,126.9164203,여의도
광진구,중곡동,37.5579347,127.0885697,아차산
동대문구,장안동,37.5620719,127.0627885,장한평
강북구,번동,37.6413945,127.0297078,노원
강북구,미아동,37.6202025,127.0187468,쌍문
강북구,미아동,37.6256481,127.0269202,쌍문
마포구,동교동,37.556023,126.9234474,상수
마포구,공덕동,37.5474631,126.9531646,공덕
마포구,동교동,37.5583009,126.9251477,상수
마포구,서교동,37.5552433,126.9211099,상수
마포구,대흥동,37.5479784,126.9411241,대흥
마포구,도화동,37.5399345,126.947078,마포
마포구,신수동,37.5502989,126.9332716,광흥창
마포구,도화동,37.5429345,126.9494167,공덕
마포구,서교동,37.5495342,126.9148474,합정
마포구,서교동,37.5501367,126.9154364,합정
마포구,아현동,37.5524332,126.9568367,애오개
마포구,성산동,37.5647939,126.9118698,마포구청
마포구,서교동,37.5543071,126.9197711,상수
마포구,아현동,37.5512669,126.9561908,애오개
금천구,독산2동,37.4645123,126.9026856,가산디지털단지
금천구,독산2동,37.4646239,126.8980816,가산디지털단지
금천구,독산3동,37.471642,126.8986059,가산디지털단지
금천구,독산3동,37.4800109,126.9061597,신대방삼거리
금천구,독산동,37.4796718,126.9043144,신대방삼거리
금천구,독산3동,37.4777216,126.8993263,가산디지털단지
금천구,시흥3동,37.4428534,126.9014109,가산디지털단지
금천구,시흥5,37.4517356,126.9082511,가산디지털단지
영등포구,영등포동8가,37.5316836,126.9063041,충정로
영등포구,영등포동6가,37.5207286,126.9030761,영등포시장
영등포구,당산동1가,37.5214479,126.8982313,영등포시장
영등포구,당산동4가,37.5293507,126.8986214,충정로
영등포구,당산동4가,37.5295717,126.8988079,충정로
영등포구,대림동,37.5010777,126.8984134,신풍
영등포구,대림동,37.5019234,126.8992041,신풍
영등포구,대림동,37.5009938,126.8990718,신풍
서초구,방배동,37.4869881,126.993714,내방
성동구,행당동,37.563412,127.0370349,상왕십리
성동구,행당동,37.559333,127.0360536,상왕십리
영등포구,당산동4가,37.5285398,126.9012358,충정로
성동구,금호동,37.549573,127.0198275,신금호
영등포구,대림동,37.5068977,126.8948558,아현
영등포구,대림동,37.5012578,126.8992618,신풍
마포구,성산동,37.5705756,126.9031706,월드컵경기장
마포구,서교동,37.5543304,126.9242439,상수
마포구,상암동,37.5618695,126.8962488,마포구청
영등포구,대림동,37.4980675,126.8982275,대림
영등포구,대림동,37.4989773,126.8964391,대림
영등포구,대림동,37.4968711,126.8946563,대림
영등포구,도림동,37.5113215,126.9097625,신길
영등포구,대림동,37.5000202,126.8969012,대림
서초구,반포동,37.4986967,126.9955053,고속터미널
영등포구,대림동,37.5025047,126.8962531,신풍
영등포구,대림동,37.5022913,126.8964418,신풍
마포구,상암동,37.563136,126.8984057,마포구청
영등포구,대림동,37.4876264,126.9048059,신대방삼거리
영등포구,대림동,37.4873643,126.9046112,신대방삼거리
영등포구,도림동,37.5100129,126.8983482,아현
영등포구,도림동,37.5085063,126.8955161,아현
영등포구,문래동,37.5120094,126.8969517,아현
영등포구,문래동,37.5110216,126.8925868,아현
영등포구,문래동,37.5129853,126.8928676,아현
영등포구,문래동,37.5132746,126.9004381,아현
영등포구,문래동,37.5141457,126.8962303,아현
영등포구,문래동,37.5180768,126.8959955,아현
영등포구,문래동,37.5205714,126.8899075,아현
영등포구,문래동,37.5195836,126.8974342,아현
영등포구,문래동,37.5168678,126.8873929,홍대입구
영등포구,문래동,37.5178467,126.8837312,홍대입구
영등포구,문래동,37.5174172,126.8838267,홍대입구
영등포구,문래동,37.518943,126.8844467,홍대입구
영등포구,문래동,37.5181931,126.8833145,홍대입구
영등포구,무래동,37.5192952,126.8882994,아현
영등포구,신길동,37.516,126.9219734,여의도
영등포구,신길동,37.515499,126.9177053,신길
영등포구,신길동,37.5141955,126.9179158,신길
영등포구,신길동,37.5050034,126.9103522,신풍
영등포구,문래동,37.5166704,126.8833294,홍대입구
영등포구,신길동,37.5133708,126.9209677,신길
영등포구,신길동,37.506068,126.9106404,신풍
영등포구,신길동,37.5081244,126.9051041,신풍
영등포구,문래동,37.519794,126.8909723,아현
영등포구,신길동,37.504255,126.9025833,신풍
영등포구,신길동,37.510065,126.9109359,신길
영등포구,신길동,37.5059476,126.9114025,신풍
마포구,상암동,37.5680996,126.8920159,월드컵경기장
영등포구,신갈동,37.5007565,126.9087833,신풍
영등포구,신길동,37.4978823,126.9078711,신풍
영등포구,신길동,37.497685,126.9184839,보라매
영등포구,신길동,37.4978545,126.9170894,보라매
영등포구,신길동,37.5001257,126.918798,보라매
구로구,고척동,37.5050483,126.8582137,신촌
구로구,수궁동,37.4947011,126.8155766,온수
은평구,온수동,37.4923583,126.8444726,천왕
금천구,시흥동,37.4522628,126.9018869,가산디지털단지
구로구,고척동,37.5020797,126.8691049,신촌
구로구,구로동,37.4846171,126.8925054,남구로
금천구,시흥동,37.4520648,126.9020077,가산디지털단지
금천구,시흥동,37.4525235,126.9018335,가산디지털단지
금천구,시흥동,37.4514078,126.9023056,가산디지털단지
양천구,목동,37.5310942,126.8802074,오목교
구로구,구로동,37.5063294,126.8920844,홍대입구
구로구,구로동,37.4803164,126.8936742,가산디지털단지
금천구,시흥동,37.4693556,126.896946,가산디지털단지
금천구,가산동,37.4750483,126.8866122,가산디지털단지
영등포구,당산동,37.5260449,126.9083449,영등포시장
영등포구,당산동6가,37.5328848,126.9044882,충정로
영등포구,당산동6가,37.5347031,126.9030418,충정로
영등포구,대림동,37.4967759,126.898822,미아사거리
관악구,신림5동,37.4848584,126.9302139,신도림
강남구,삼성동,37.5174582,127.0496787,청담
강남구,삼성동,37.5205347,127.0593744,청담
강남구,세곡동,37.4653968,127.1092832,산성
강남구,수서동,37.4850308,127.0913557,학여울
강남구,신사동,37.5282826,127.0378378,강남구청
영등포구,대림동,37.5012923,126.8974129,신풍
강남구,신사동,37.5280085,127.0388729,강남구청
강남구,신사동,37.5256631,127.0393222,강남구청
강남구,압구정동,37.5329867,127.028022,학동
강남구,압구정동,37.5248395,127.0197189,학동
송파구,방이동,37.5125014,127.119873,방이
종로구,종로4가,37.5704932,126.9994456,을지로4가
종로구,종로4가,37.5703635,126.9993745,을지로4가
관악구,봉천6동,37.4800635,126.9568079,낙성대
중구,필동,37.5617666,126.9996164,을지로3가
중구,묵정동,37.5615355,126.9990465,을지로3가
중구,무교동,37.5672894,126.9789866,시청
중구,회현동1가,37.5584579,126.9789992,서울
중구,소공동,37.5637435,126.9788974,시청
중구,충무로2가,37.5616367,126.9859825,을지로입구
중구,회현동1가,37.5587401,126.9809347,시청
중구,충무로1가,37.5605122,126.9809812,시청
중구,만리동,37.5533758,126.9639907,용답
중구,예관동,37.5640291,126.9986381,을지로3가
중구,회현동,37.5592114,126.9808752,시청
중구,을지로6가,37.5665826,127.0063945,동대문역사문화공원
중구,오장동,37.5654091,127.0020639,동대문역사문화공원
중구,충무로1가,37.5609858,126.9826212,시청
중구,충무로2가,37.5615445,126.9874794,을지로입구
중구,태평로2가,37.5647701,126.976649,시청
중구,예장동,37.559739,126.9894982,을지로입구
중구,신당동,37.5653325,127.013792,신당
중구,장충동1가,37.5619073,127.0066399,동대문역사문화공원
중구,신당동,37.5648852,127.0247217,신당
은평구,응암동,37.6005212,126.9260219,역촌
은평구,응암동,37.5941779,126.9178245,응암
은평구,역촌동,37.6068189,126.9152172,역촌
은평구,응암동,37.6012346,126.927354,구파발
은평구,응암동,37.5932015,126.9206765,새절
강서구,방화동,37.5780305,126.8129493,방화
강서구,가양동,37.5601848,126.8261465,마곡
강서구,가양동,37.5586604,126.8375524,발산
강서구,화곡동,37.5413046,126.8407634,화곡
강서구,화곡동,37.5318473,126.8466587,까치산
양천구,목동,37.5262082,126.864705,목동
영등포구,당산동,37.5242487,126.8951987,충정로
양천구,신정동,37.5249789,126.8558237,신정
영등포구,영등포동,37.522781,126.9047709,영등포시장
영등포구,신길동,37.5175923,126.9154763,신길
강남구,도곡동,37.4870356,127.0469502,교대
영등포구,여의도동,37.5271391,126.932977,여의나루
마포구,공덕동,37.5448288,126.9515853,공덕
마포구,아현동,37.5534233,126.9566521,애오개
마포구,신촌로,37.5573946,126.9558503,애오개
송파구,신천동,37.5150928,127.099738,잠실
송파구,잠실동,37.5157715,127.1055031,삼성
송파구,잠실동,37.5145722,127.1025196,잠실
송파구,가락동,37.4982686,127.1260669,경찰병원
송파구,가락동,37.4967408,127.1222976,경찰병원
송파구,방이동,37.5134568,127.1078495,몽촌토성
송파구,개방,37.5114759,127.0808183,잠실새내
송파구,송파동,37.5086465,127.1145588,석촌
송파구,오금동,37.5079437,127.1299814,방이
송파구,오금동,37.5072154,127.1299496,오금
송파구,삼전동,37.5095059,127.1201794,방이
송파구,개방,37.5105103,127.079058,종합운동장
송파구,잠실동,37.5091137,127.0802357,잠실새내
송파구,신천동,37.515227,127.0994027,잠실
동작구,사당동,37.4765762,126.9809255,사당
관악구,봉천동,37.4770855,126.9633718,낙성대
관악구,봉천동,37.482578,126.9414512,신도림
관악구,신림동,37.484217,126.929776,신도림
구로구,구로동,37.4852049,126.9018142,신대방삼거리
구로구,신도림동,37.5094749,126.8908198,홍대입구
영등포구,여의도동,37.5287582,126.923448,여의나루
영등포구,여의도동,37.5283166,126.9226204,여의나루
영등포구,여의도동,37.529634,126.9204362,여의도
영등포구,여의도동,37.5291498,126.9190092,여의도
송파구,오금동,37.5069088,127.1328287,오금
송파구,반이동,37.5116469,127.126585,방이
영등포구,여의도동,37.5282117,126.9164764,여의도
영등포구,여의도동,37.5278118,126.9169533,여의도
영등포구,여의도동,37.5259632,126.918682,여의도
영등포구,여의도동,37.5273916,126.9167314,여의도
관악구,봉천동,37.4811897,126.9526319,낙성대
영등포구,여의도동,37.5275646,126.9165556,여의도
영등포구,여의도동,37.5271627,126.9168349,여의도
영등포구,여의도동,37.5267303,126.9172537,여의도
영등포구,여의도동,37.5265816,126.9182615,여의도
영등포구,여의도동,37.5266598,126.9165067,여의도
영등포구,여의도동,37.5274801,126.9302647,여의나루
영등포구,여의도동,37.526205,126.9311024,여의나루
영등포구,여의도동,37.5260169,126.9307809,여의나루
영등포구,여의도동,37.5248331,126.9240935,여의도
영등포구,여의도동,37.5245308,126.9236671,여의도
영등포구,여의도동,37.5239911,126.9228761,여의도
영등포구,여의도동,37.5233406,126.9234735,여의도
영등포구,여의도동,37.5235802,126.9238462,여의도
영등포구,여의도동,37.5246834,126.9269131,여의나루
영등포구,여의도동,37.5248878,126.9273403,여의나루
영등포구,당산동,37.5283986,126.9076805,영등포시장
영등포구,당산동,37.5301515,126.9070882,영등포시장
영등포구,당산동,37.5288398,126.9081213,영등포시장
영등포구,당산동,37.528016,126.9086925,영등포시장
영등포구,당산동1가,37.5205483,126.899278,영등포시장
영등포구,당산동1가동,37.5206814,126.8963371,아현
노원구,중계동,37.6450471,127.0641369,노원
강동구,성내동,37.5327624,127.1216548,천호
강동구,성내동,37.5242709,127.1286612,둔촌동
강동구,성내동,37.5238129,127.1319778,둔촌동
강동구,성내동,37.5236109,127.1342064,둔촌동
강동구,명일동,37.553923,127.1439486,명일
강동구,명일동,37.553467,127.1439573,명일
강동구,명일동,37.5543338,127.1440972,명일
강동구,암사동,37.5499058,127.1300457,암사
강동구,암사동,37.5507234,127.1293665,암사
강동구,암사동,37.550541,127.1262139,암사
영등포구,당산동3가,37.5253306,126.9007563,충정로
영등포구,당산동3가,37.5258166,126.9023572,영등포시장
영등포구,당산동3가,37.524536,126.8951207,충정로
영등포구,당산동3가,37.5270758,126.8958341,충정로
영등포구,당산동3가,37.525276,126.8946777,충정로
영등포구,당산동3가,37.524894,126.8980552,충정로
서초구,서초동,37.4851173,127.0162219,서울대입구
영등포구,당산동3가,37.5264426,126.8974111,충정로
영등포구,당산동1가,37.5214628,126.9010357,영등포시장
영등포구,당산제2동,37.5273476,126.9028348,충정로
영등포구,당산제2동,37.5291647,126.9023365,충정로
영등포구,당산제2동,37.5302577,126.899308,충정로
영등포구,당산제2동,37.5314201,126.8975211,충정로
구로구,신도림동,37.5142923,126.8827209,홍대입구
영등포구,신정7동,37.5126731,126.8657916,신촌
영등포구,당산제2동,37.5292106,126.8952779,영등포구청
중구,서대문동,37.563148,126.9743562,시청
영등포구,양평동,37.5381091,126.8933035,영등포구청
동대문구,제기동,37.5781546,127.0346239,신설동
중구,을지로3가,37.5662993,126.991677,을지로입구
중구,을지로4가,37.5666243,126.9973495,을지로3가
중구,을지로1가,37.5659651,126.9827876,종각
성동구,화왕2동,37.5644696,127.0291758,신당
성동구,행당동,37.5557354,127.0436492,왕십리
성동구,용답동,37.5670601,127.0524457,답십리
영등포구,당산동1가,37.5223849,126.8961381,충정로
영등포구,당산동6가,37.5345284,126.901861,충정로
영등포구,당산동6가,37.5351993,126.9025268,충정로
영등포구,당산동6가,37.5357588,126.9026374,충정로
마포구,상암동,37.5635404,126.892957,마포구청
영등포구,당산동6가,37.5359706,126.9024028,충정로
영등포구,당산동6가,37.5347305,126.9014395,충정로
영등포구,당산동,37.534356,126.9056961,충정로
영등포구,대림동,37.4893194,126.9060781,신대방삼거리
영등포구,대림동,37.4932555,126.9039671,미아사거리
영등포구,대림동,37.4946468,126.904316,신풍
영등포구,당산동5가,37.5344758,126.8985905,영등포구청
마포구,상암동,37.564778,126.8960859,마포구청
영등포구,대림동,37.4949242,126.9080273,신풍
영등포구,대림동,37.4937149,126.9054817,신풍
영등포구,대림동,37.4930322,126.9082086,신대방삼거리
영등포구,대림동,37.4913853,126.9076572,신대방삼거리
영등포구,대림동,37.4912646,126.8978227,미아사거리
영등포구,대림동,37.4915359,126.8996313,미아사거리
영등포구,대림동,37.4936348,126.8984827,미아사거리
영등포구,대림동,37.4937744,126.8987041,미아사거리
영등포구,대림동,37.4942041,126.8993345,미아사거리
영등포구,대림동,37.4943064,126.8995173,미아사거리
영등포구,대림동,37.4875167,126.9033644,신대방삼거리
영등포구,대림동,37.4856866,126.9029328,신대방삼거리
영등포구,대림동,37.4926756,126.8959075,미아사거리
영등포구,대림동,37.4866011,126.9013158,미아사거리
영등포구,대림동,37.5056373,126.8956435,신풍
영등포구,대림동,37.5024963,126.8969129,신풍
강동구,천호동,37.5359992,127.131978,강동
노원구,하계동,37.6363867,127.0680617,중계
노원구,중계동,37.6645689,127.0577699,수락산
노원구,상계동,37.6777136,127.0553064,수락산
도봉구,도봉동,37.679836,127.0456361,도봉산
도봉구,방학동,37.6680169,127.0442644,수락산
마포구,동교동,37.5570381,126.9239985,상수
영등포구,여의도동,37.5243029,126.923309,여의도
영등포구,여의도동,37.5231991,126.9259776,여의도
영등포구,여의도동,37.5237906,126.9268611,여의도
영등포구,여의도동,37.522874,126.9247658,여의도
영등포구,여의동,37.5227236,126.9249389,여의도
동작구,대방동,37.4777744,126.9812319,사당
영등포구,여의도동,37.5230955,126.9255877,여의도
영등포구,여의동,37.5229968,126.9213704,여의도
영등포구,여의동,37.5215562,126.9227509,여의도
영등포구,여의도동,37.5226513,126.9218607,여의도
영등포구,여의도동,37.5222716,126.9201942,여의도
영등포구,여의도동,37.5215808,126.9191464,여의도
영등포구,여의도동,37.5226847,126.9295652,여의나루
영등포구,여의도동,37.5220046,126.9284935,여의도
영등포구,여의도동,37.5246827,126.9275311,여의나루
영등포구,여의도동,37.52363,126.9264755,여의도
영등포구,여의도동,37.5218233,126.9296727,여의나루
영등포구,여의도동,37.5222672,126.9297233,여의나루
영등포구,여의도동,37.5214121,126.9285244,여의도
영등포구,여의도동,37.5212559,126.9287373,여의도
영등포구,여의도동,37.5216437,126.9293398,여의나루
영등포구,여의도동,37.5218299,126.9259041,여의도
영등포구,여의도동,37.5208954,126.9255561,여의도
영등포구,여의도동,37.5213725,126.9260246,여의도
영등포구,여의도동,37.5201605,126.9265582,여의도
영등포구,여의도동,37.520742,126.9269382,여의도
영등포구,여의도동,37.5208326,126.9279872,여의도
영등포구,여의도동,37.5202208,126.9272148,여의도
영등포구,여의도동,37.5210219,126.934259,여의나루
영등포구,여의도동,37.5214748,126.9306587,여의나루
영등포구,여의도동,37.5198176,126.9312071,여의나루
영등포구,여의도동,37.5208277,126.9312843,여의나루
영등포구,여의도동,37.520059,126.9307953,여의도
영등포구,여의도동,37.5196028,126.9311348,여의도
영등포구,여의도동,37.5219097,126.9270857,여의도
영등포구,여의도동,37.5203434,126.9275463,여의도
영등포구,여의도동,37.5193087,126.9314434,여의도
영등포구,여의동,37.5222102,126.9287869,여의나루
영등포구,여의도동,37.5216749,126.9266638,여의도
영등포구,여의도동,37.5214554,126.9249497,여의도
영등포구,여의도동,37.5202508,126.929532,여의도
영등포구,여의도동,37.5205353,126.9295011,여의도
영등포구,여의도동,37.5209866,126.9300552,여의나루
영등포구,여의도동,37.5196081,126.930081,여의도
영등포구,여의도동,37.5195222,126.9305207,여의도
영등포구,여의도동,37.51942,126.9303248,여의도
영등포구,여의도동,37.5191882,126.9308697,여의도
영등포구,여의도동,37.5189597,126.9308221,여의도
영등포구,여의도동,37.5209139,126.9239329,여의도
영등포구,여의도동,37.5201681,126.9319063,여의나루
영등포구,여의도동,37.5205709,126.9304703,여의나루
영등포구,여의도동,37.5204284,126.9303274,여의도
영등포구,여의도동,37.5194287,126.9275293,여의도
영등포구,여의도동,37.5198571,126.9278527,여의도
영등포구,여의도동,37.5202978,126.9284983,여의도
영등포구,여의도동,37.5198571,126.9291397,여의도
영등포구,여의도동,37.5189702,126.9276079,여의도
영등포구,여의도동,37.5196327,126.929024,여의도
영등포구,여의도동,37.5187987,126.9277609,여의도
영등포구,여의도동,37.5195101,126.9284335,여의도
영등포구,여의도동,37.5205329,126.9346273,여의나루
영등포구,여의도동,37.5174502,126.9270271,여의도
영등포구,여의도동,37.5194258,126.9329111,여의나루
영등포구,여의도동,37.5188618,126.931957,여의도
영등포구,여의도동,37.5193518,126.9386397,여의나루
영등포구,여의도동,37.5323487,126.9243582,여의나루
영등포구,여의도동,37.5213479,126.9426811,여의나루
송파구,송파동,37.5067526,127.108975,석촌
송파구,삼전동,37.5072062,127.0912669,잠실새내
송파구,송파동,37.49914,127.1153202,송파
송파구,삼전동,37.5028504,127.0921592,잠실새내
송파구,방이동,37.5156571,127.1082745,몽촌토성
송파구,송파동,37.5077778,127.1100286,석촌
송파구,석촌동,37.5044605,127.1065704,석촌
송파구,방이동,37.5103907,127.1236763,방이
송파구,가락동,37.495643,127.1213254,경찰병원
송파구,석촌동,37.5029199,127.098979,석촌
송파구,방이동,37.5154378,127.1147912,몽촌토성
송파구,석촌동,37.5052092,127.1059969,석촌
송파구,풍납동,37.4911712,127.1151776,가락시장
송파구,방이동,37.5166798,127.1112134,몽촌토성
송파구,가락동,37.4931317,127.1193519,가락시장
영등포구,양평2동,37.5249298,126.8919022,영등포구청
송파구,가락동,37.4945918,127.119735,가락시장
